con_id,experiment_id,input_condition,hmmf_panels_used,metab_well,trial_plate,ms_type,media,ph_adjust,value,compound,blank,log2FC,con_list,msk_id,name,seq_id
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,2.47,glycine,3.323333,-0.4281198173887398,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,ursocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.00467326,taurocholic acid,0.02836,-2.503857532577429,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,taurochenodeoxycholic acid,0.000367,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,2.05,succinate,2.068333,-0.012844567398491519,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.31,propionate,0.303333,0.031365756289371965,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.71,proline,1.55,-1.1263772857695558,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,5.311e-5,lithocholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,2.547e-5,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,2.148e-5,glycocholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,3-oxolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,4.99,5aminovalerate,0.26,4.262456287196168,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,20.31,acetate,3.348333,2.600675319907224,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,allocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,alloisolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,beta-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,6.65,butyrate,0.178333,5.220708741337326,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.00012736,chenodeoxycholic acid,0.000106,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0060124,cholic acid,0.000306,0.266012898867858,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.00896587,deoxycholic acid,1.3e-5,0.8425154863978489,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.091,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D4,SM042122_plate1,Quant,BHIM,6.8,0.0,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,MSK.11.20",MSK.11.20,Anaerostipes hadrus,TM456
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,glycocholic acid,1.1e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.00342539,lithocholic acid,9.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.44,proline,1.553333,-1.8197917157045833,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,ursocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,taurocholic acid,0.001933,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,taurochenodeoxycholic acid,0.034167,-2.7726035789018386,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,2.34,succinate,2.068333,0.1780400526794669,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.35,propionate,0.311667,0.16734951478996238,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,36.88,acetate,3.153333,3.5478892203158683,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.00035594,3-oxolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,2.51,5aminovalerate,0.26,3.27110383580968,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,allocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,alloisolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,beta-muricholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,9.93,butyrate,0.183333,5.7592553178091475,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.01036679,chenodeoxycholic acid,0.000115,1.0519692434286072,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.00013868,cholic acid,6.5e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.00010188,deoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,3.75,glycine,3.338333,0.16776272434512288,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,4,taurochenodeoxycholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",D7,SM042122_plate1,Quant,BHIM,6.8,0.0,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-1.328e-5,alloisolithocholic acid,-4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-2.447e-5,ursocholic acid,-1.6e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.08,tyramine,0.113333,-0.5024960973022347,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.0,taurocholic acid,0.014453,-1.53136898309984,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-2.001e-5,taurochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.69,succinate,0.726667,-0.07469802906416538,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.1,propionate,0.156667,-0.6477013256297702,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.12,proline,1.18,-3.297680548640685,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,1.328e-5,lithocholic acid,-1.3e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.0,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-1.074e-5,glycocholic acid,1.1e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-2.224e-5,glycochenodeoxycholic acid,-1.5e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,2.0,glycine,2.563333,-0.3580209098592962,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.00461029,deoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.00160303,cholic acid,0.000159,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.0,chenodeoxycholic acid,7.6e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,1.29,butyrate,0.143333,3.16992835655096,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-1.224e-5,beta-muricholic acid,-1.2e-5,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,0.0,allocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,14.12,acetate,2.74,2.3654922903106534,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,1.49,5aminovalerate,0.0,8.219168520462162,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.090,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM070722_plate1,Quant,BHIM,6.77,-1.335e-5,3-oxolithocholic acid,-4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.40",DFI.5.40,Faecalibacterium prausnitzii,210226-DFI.5.40
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,alpha-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,5.094e-5,chenodeoxycholic acid,0.000106,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,beta-muricholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,taurochenodeoxycholic acid,0.000367,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,3.878e-5,taurocholic acid,0.02836,-2.503857532577429,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,2.447e-5,ursocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,22.53,butyrate,0.178333,6.9811298091842025,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.00454397,cholic acid,0.000306,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,1.99,succinate,2.068333,-0.05570004636028859,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.49,propionate,0.303333,0.6918792900177049,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.34,proline,1.55,-2.188661564023898,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,7.966e-5,lithocholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,isodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,glycocholic acid,4.0e-6,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,glycochenodeoxycholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,5.96,glycine,3.323333,0.8426814714887441,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.01464595,deoxycholic acid,1.3e-5,1.5505017757258241,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,allocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,alloisolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,0.0,3-oxolithocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,2.73,5aminovalerate,0.26,3.3923174227787602,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.092,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,SM042122_plate1,Quant,BHIM,6.8,27.04,acetate,3.348333,3.0135802318932554,"DFI.1.234,DFI.2.45,DFI.5.64",DFI.5.64,[Clostridium] symbiosum,210702-DFI.5.64
CON.122,3,taurocholic_acid__ug.ml:10,"[""BileAcidPanel"", ""PFBBr""]",E1,JM071322_plate1,Quant,BHIM,6.77,0.0,glycocholic acid,0.0,0.0,"DFI.1.234,DFI.2.45,SL.2.19",SL.2.19,Flavonifractor plautii,220104-SL.2.19
